,temporal_1,temporal_2,temporal_3,temporal_4,temporal_5,temporal_6,temporal_7,temporal_8,temporal_9,temporal_10,message_transfer_time,thread_run_time,processor_utilization,input_waiting,label
704,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1515546466403056,0.8935708417997279,0.03217089088584668,2.3273036878479063,1
705,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.1653705261464253,5.993240584447507,0.4505615335624683,1.8582408975265903,1
706,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.254827909584065,5.097969550410227,0.4595357416106378,0.017083366637373865,1
707,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08394358769783117,6.715050795524558,0.38618524324164494,0.3488463763952616,1
708,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.696066709599426,0.4344592835359795,0.02992301438932965,0.32863693612694245,0
709,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9885021155133938,2.6024236890642527,0.19934523688195405,1.6615895443973392,1
710,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479479729548922,7.031446813789684,0.13651449970910867,2.0872050845209618,1
711,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7754702260289097,3.4440156832593227,0.012738601599584398,2.818057658478228,0
712,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.743315772789692,3.0465467301815066,0.61913356412323,2.7036828716555545,1
713,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0577419023387717,8.197769629082462,0.09894596464814098,1.7935032860183857,1
714,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.02983070409485533,7.960630618396904,0.14838953551695877,1.7136408100857459,1
715,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.1571694679824605,7.449909385957723,0.09911316292865135,0.2049440625345038,1
716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12417005818123938,6.276254160074925,0.7646654092051192,2.3136346775484036,1
717,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0478092599218676,9.544051438839146,0.8833784034832107,0.7978769674417541,1
718,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9735870692561582,0.21056995789309751,0.11879402978137432,2.7537490754594165,1
719,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.854633796134907,1.5264309961344469,0.6156649333921375,0.6636166897008479,1
720,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.5120654324245515,4.598882785460592,0.619688644588005,2.0889672259707384,1
721,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.196256929629909,2.806898434562929,0.28132649058419446,0.33688060865002445,0
722,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.1037829074763077,2.9335934341376357,0.5885132250313013,1.4816473971388058,1
723,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.310646651938787,9.802962659686754,0.43328174921197604,0.4469426903032512,1
724,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.3139361471037647,0.4422048482604102,0.10764524936298536,2.5280562916721734,1
725,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.035462122520028005,0.2589787253935405,0.9582470662659534,1.8420213093123312,1
726,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.558001125694409,9.351448554392382,0.678635442534158,2.931721004700431,1
727,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.15672503426713114,1.600900409900825,0.9539595101794939,0.42307358270122586,1
728,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.45222527300184834,0.42977282297856134,0.15102330739273728,2.5683033022702513,1
729,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.101570349220598,4.585452791351088,0.7941536782722405,2.2029304492041284,1
730,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.9279134390708736,8.818905703558267,0.42062581782364206,1.1616385621933283,0
731,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.6684031542504814,3.0606473746975373,0.9296861468665312,0.05370665458029289,1
732,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2235677808655847,9.32251450509713,0.6869909570545776,2.207905412931967,1
733,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.9521147077668566,8.652761532558223,0.147165443003356,0.2944438025682524,1
734,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.297439675791247,2.804178828106406,0.03247457793369091,2.426830121853642,1
735,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.36160579630392986,4.354391922905647,0.12562224175887826,2.395482101649097,1
736,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.8240787934761875,9.237380669378204,0.7126897771616185,0.6471816105979106,1
737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5751403161292035,1.2328677894566675,0.010541814088031343,2.8977259206899,1
738,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.970273632323716,0.6189333649021944,0.47826450020005506,2.3787057565409935,0
739,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.208230761882524,1.8871960155232548,0.5530533233767334,1.813769903251964,1
740,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.576356424771443,2.2562127335349302,0.8122675819649324,2.2048540187424663,1
741,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7649135616258723,1.7938901303797283,0.4465948502605501,1.4049411737044695,1
742,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.9515308667384454,0.3171206699919382,0.005486695265095598,0.27854110532260834,1
743,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2965196684888849,7.17658926584083,0.21878217961517876,1.910790761534244,1
744,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.29461161174858197,1.619519462716279,0.04755429323161631,1.2486855944614803,1
745,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.11618567978994,4.553889594119379,0.9809524049213444,2.9365737175374553,1
746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.882961207627136,1.2038835836937334,0.638422334817243,0.19003507538680908,1
747,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.239683945197072,3.6551811087718122,0.0019200277026085733,0.4815359381931573,1
748,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2342296025359372,3.9746762521546373,0.038529194501316644,2.701049079697161,1
749,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.3632754001307488,9.12985975781743,0.22552203308868868,1.460977705763502,1
750,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.718012695901001,7.053167555469795,0.7788555215010241,0.5794063527495592,1
751,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.129432626487441,9.061421735797124,0.3990191854596101,0.9380005926443296,0
752,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.16264828711225,4.890963315369998,0.505362510583972,0.22889983896153487,1
753,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.33551710821884,1.6934164939439944,0.8725087754752454,1.901733362435153,1
754,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6722469631666744,4.096332437330334,0.891242926958027,2.760241634830064,1
755,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.8940426558609045,5.9367848800312215,0.4278382133647214,1.7105940740719023,1
756,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.934703885655188,5.412451647452091,0.7601594776395537,1.9259455801224923,1
757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4782263322490288,8.963054920058232,0.23417580926270898,0.8784131061801194,1
758,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.2177322077915838,5.923777962295912,0.17518639955310866,2.1252569984750598,1
759,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.824266588809327,2.566308212925396,0.9762942865808434,2.745508569690151,1
760,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.947885307641399,9.52586329502329,0.6382010106193713,0.13911568393883134,1
761,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5985805234061015,1.739261682460993,0.6572874626922024,0.6518425196063337,1
762,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0221965055964275,4.764382645679125,0.8778378808585963,2.809886624308785,1
763,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.7648028090387538,8.876505123498669,0.02703440199086471,2.4149195820107847,1
764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.97039969722808,7.099218407468287,0.2858883878680828,0.21077174741830929,0
765,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.393265333308295,5.353824272656842,0.7191700166517864,0.6987960967780157,1
766,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5107334537572306,6.878280530757699,0.4546231906286585,1.0955819273616183,1
767,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.712562806650131,4.3779349969085235,0.9428689595535121,0.9578724930441467,1
768,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.045969563016264,3.9680588237805567,0.45057449641905456,0.1538034566669787,0
769,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.071322697982062,6.278380403773827,0.12703221804242948,0.5121499437336123,0
770,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.228112794673392,7.370082320879698,0.9073002661518127,0.8471097011081964,1
771,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.370825300876528,9.374602254239239,0.00511677256246168,0.4594009453229706,1
772,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.021624529122826,8.365455473234768,0.7587634947029133,2.4823551072982486,1
773,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.03926364673931482,9.60692506356329,0.00833765821962984,1.5612372932056826,1
774,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.445145120406961,1.158861233648505,0.4632150465449535,0.6643419684268282,1
775,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.07723037339346317,9.894734658470377,0.20554669993922936,2.543174132531036,1
776,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.235441832318485,2.0030178667017626,0.9516628537634972,2.2819999813160736,1
777,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.5294802325570793,0.8090392316204587,0.3967404960101454,1.158832107654057,0
778,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.77029859418359,6.5681050284901366,0.030952824149164226,2.5236276128969104,0
779,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8153700684154686,6.734872878209012,0.7767943733625651,1.9123457150868486,1
780,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.9188836396684765,9.738222583623035,0.31658394868727635,1.8703782548890517,1
781,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.286487734383052,7.710236857723949,0.6394583400919814,0.31175437656266725,1
782,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.5704768656254826,3.9265833132593153,0.4052280525104782,1.224614311513847,1
783,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.073121678560297,6.0010541335577505,0.4385140917009186,0.21424310899316157,1
784,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.5371272546526114,6.094543472509426,0.2637964426722006,1.2027381969254365,1
785,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.412009981767063,7.654187354341299,0.7883326084240687,0.17834406266927127,1
786,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.407712980274419,5.810980377093661,0.46372049013781824,0.5786306885356066,0
787,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2740791340506993,3.8644067982498886,0.03961749637798717,1.36914303753906,1
788,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.404290073158078,6.8145810140472385,0.9447671695782256,1.854246355332969,1
789,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8948032566035846,2.4010150566343116,0.49692078362284753,0.5429028793014651,1
790,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.776485391496356,3.4955124236813195,0.4859719474528652,0.24718059248252167,1
791,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8291555788474545,0.7163112281980244,0.3464506554000285,2.6211619983901913,0
792,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.6646120189899234,8.162301680574803,0.635147835490334,0.25036300255761434,1
793,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.79254859757366,0.7099909226299395,0.4015426058450853,1.706161197118313,0
794,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.207166509401708,2.987968142454498,0.7494793492947598,2.373757221651854,1
795,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4277860803940006,9.256329124393535,0.8765825736691525,0.5026219476853238,1
796,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.013415770786657,5.594096846025053,0.4897314647662553,1.9389502493436104,1
797,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.7949526434904328,2.1787991962622657,0.652552325035033,2.1918660127850016,1
798,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.660579073972257,9.92887165463227,0.2955369928315479,2.1215739788929104,1
799,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7987859356823007,8.807294821624934,0.6254027980267506,0.15512917421115713,1
800,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.687037864643726,0.6818027267230165,0.6352393935449648,1.9247659964337605,1
801,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.438124861463608,2.3028506233422363,0.5119749249585483,0.4713483967160791,1
802,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.37422497358709,6.422605933113189,0.15984605796805995,0.9058987688596262,0
803,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.278556597594848,1.988031570029617,0.7253098669155484,2.7864411347504587,1
804,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.948000699125221,5.371779333788922,0.3196641096326529,0.15669463286432217,0
805,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.801788321239624,1.6586076072046485,0.38821479040104034,2.585185960097549,1
806,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.302993968165461,6.727055088706358,0.8515438522483644,1.653682668305334,1
807,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.532224821116856,5.312361169926768,0.6811250540905461,0.0939695759194451,1
808,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.69149962483945,9.694322436001992,0.08267089712495146,2.261989592574113,1
809,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3809611302751077,1.3381327754973282,0.5653790884974231,2.5725062200762916,1
810,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.6634953729900683,5.307212491581216,0.08692011440846348,1.3726547065189232,0
811,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.190611090219245,3.1172388963489537,0.6454564902537542,2.3755175762801093,1
812,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.4592934032913393,6.126887629156767,0.39465231216070285,2.7314124906139714,1
813,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.9345999578858686,2.0325554049020687,0.8129989571441045,1.7046891239627386,1
814,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.920373129572357,9.253924603308462,0.7801788184163113,2.750073336657267,1
815,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.408758842508646,4.37921817150462,0.9997083787749268,1.2509248880936015,1
816,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.204363617316654,4.3177138085735765,0.29917027275270824,2.43559543797537,0
817,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.2573413239332867,7.863250431569318,0.1750787957639922,2.3419979982863315,1
818,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6213599017301424,9.075182697110808,0.18531823838407757,2.156789617233872,1
819,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6131261657121923,4.93973762071402,0.5989189866917287,1.2343381320100948,1
820,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.19745004892381568,7.71289228313459,0.3345441510782494,1.4046807337971305,1
821,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1543420903554966,1.4394096349253216,0.9068548298993514,0.628182964285963,1
822,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0070843047514455,2.524091112789381,0.07935625069645547,0.8342590223309128,1
823,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.221239584330662,6.929903137003982,0.7648168119193938,2.046780463520983,1
824,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6446295293392523,9.267471088454478,0.4897106450304053,0.9763161813930049,1
825,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.373187113558257,1.1720874437914053,0.6374334360110081,2.172888916221558,1
826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9256884379710837,1.3438719368540553,0.5878242445497605,1.8732313513902432,1
827,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.2269254734969195,9.752272371620451,0.530258603924154,1.069390839133162,1
828,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.8081235153407063,0.9123635919825612,0.6983473549683819,0.5028548885880463,1
829,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.37477322247797,0.42895897284016105,0.5457063387858249,0.9592592568049955,1
830,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.9809702146662644,5.317543354427276,0.9224716976726163,1.0956892742654434,1
831,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.1607055586304655,2.244113209506786,0.5516775858974375,1.9373465423131737,1
832,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6069177045552703,2.9762656768340956,0.9196657324166433,0.18546639258930187,1
833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7501876912573562,6.178936933811638,0.8063350777087678,2.598345023470274,1
834,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5445896749701656,3.512464366663688,0.8475478567542102,1.8759006143608166,1
835,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.9574929865677166,9.95654214662446,0.8972874741926584,0.15953273954268898,1
836,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.8039771143053134,2.2822103150431072,0.20255642284496533,0.7543675862373949,1
837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3945560526542615,8.65275405155818,0.3425546179070398,0.4518188681181001,1
838,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0028480870838532013,8.752227692976195,0.8993739525756794,1.7455216992255593,1
839,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.19002243990731138,4.375863990188357,0.14921479152104644,1.7070494295214704,1
840,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.259222356392646,9.973363103790824,0.49014489217417845,1.0926209138272212,1
841,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.6476514462945842,2.8280029990752453,0.10474854827767222,2.2793308761937467,1
842,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.495638090140491,0.9106373723041306,0.1525468065803165,0.1853164862984027,0
843,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.8422803116649933,5.6719497450858745,0.5888892858237462,2.482109330875791,1
844,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.9826244395703903,0.07471774647274665,0.3961015156013953,2.665584373229832,0
845,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.9358310727017214,4.741637548881357,0.4236921256217083,0.5576281955762886,1
846,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.7528352654194823,8.368037913632785,0.5081314517534994,2.821333029675422,1
847,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7869872437848707,4.1970707582608435,0.6607279119966054,2.197095504594225,1
848,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.006847046702930792,2.0399236903377993,0.49932947442047826,2.680337364424788,1
849,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.9155713758283155,2.5565555056791833,0.34177238897718165,2.374445564488895,1
850,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0336015346372815,9.138082273681881,0.1928084747221367,0.20373611716390683,1
851,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.819456217920385,6.622127041301269,0.4644731374458051,0.7406804222418374,1
852,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.012020223568756,1.613118662750248,0.37555302845440586,2.552659782454154,1
853,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.4777764031680498,4.631934607494968,0.8154452418390502,0.14425897434630752,1
854,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5745111208971904,6.145937933454146,0.01529718548743031,2.1276266323687447,1
855,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.1673165428432175,5.0514041076547525,0.5703977871139715,2.044036341686688,1
856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.568663517113438,7.850888711009105,0.6184592649841587,1.3320347082057233,1
857,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.6295070029582526,0.0629245272368606,0.9878965440788878,1.724476334793672,1
858,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.518318703009449,2.810643499225626,0.885364217460648,0.781602163512509,1
859,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.3354741762511497,5.745907120790602,0.5175672725256517,1.7719773335511302,1
860,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.638996758414338,5.388997537701047,0.28851545262171285,2.0642463359863994,1
861,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.546072497782838,1.0408019694404624,0.010184999111731652,1.1568603887912823,1
862,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4979620519464643,1.7521611012760474,0.24078077846325374,0.444088038744061,1
863,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.922460194272273,7.529587230635673,0.8474353888201575,2.834863106000745,1
864,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1992125618414009,5.347854850225998,0.9732562419318459,2.968511412398604,1
865,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9544751555695369,6.399673709743764,0.7010542416851191,0.20975750096363777,1
866,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.7677937638183305,8.167522208877049,0.6038542081976763,0.1669575286302415,1
867,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.9318878713992165,5.838266818344574,0.6062341315908941,1.0880324801808596,1
868,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.811190797462247,3.1394941658860565,0.6499076291368068,2.818407719202229,1
869,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.077259052173932,5.232502936403166,0.0017891186466393316,1.1399029426262977,1
870,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.3343160204939086,1.3039169545293994,0.36995840383505574,0.6864385401859833,0
871,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.017755101205197,2.7207723249947726,0.3292788221150674,2.928656877629289,1
872,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.4091181928744447,6.551304024783047,0.9779331891052493,0.700666734259768,1
873,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.32122328469955996,0.411110011418061,0.0007266990280656582,2.054042553891892,1
874,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.488996333589371,0.008509340913875896,0.7363447169766438,0.33512861222922363,1
875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0377447264867055,8.870724235370634,0.405286911723989,1.8964229075637284,0
876,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8392216932553436,9.643288152633765,0.06476037453442773,0.43485712863210035,1
877,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.978570955017043,9.056126625311302,0.36095286079373134,0.8361178604905597,0
878,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.10329510019199,2.1546156353630677,0.12784881016904182,1.3094978771364656,1
879,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.632392224658392,7.546578035873579,0.03735996350614057,2.2950506075145345,1
